"","Year","hdi","me_normalized","Name"
"774",2000,0.708,20.57059813,62
"775",2000,0.546,17.24384523,63
"776",2000,0.588,19.72534226,64
"777",2000,0.307,21.17894433,65
"778",2000,0.882,17.33024439,66
"779",2000,0.876,18.51824445,67
"780",2000,0.577,20.63115683,68
"781",2000,0.262,20.98799475,69
"782",2000,0.677,21.5136561,71
"783",2000,0.693,20.65666611,73
"784",2000,0.744,17.93177735,74
"785",2000,0.643,23.71720985,75
"786",2000,0.679,17.9484611,76
"787",2000,0.79,16.1501602,77
"788",2000,0.816,22.18900125,78
"789",2000,0.341,21.36075496,79
"790",2000,0.651,23.34801465,80
"791",2000,0.39,20.52740589,81
"792",2000,0.716,20.1909911,82
"793",2000,0.821,21.7529377,83
"794",2000,0.765,20.61461648,84
"795",2000,0.631,18.72119971,85
"796",2000,0.823,21.35507441,86
"797",2000,0.903,23.02522375,88
"798",2000,0.652,24.28586795,89
"799",2000,0.484,26.43369285,90
"800",2000,0.427,20.13622272,91
"801",2000,0.694,19.66281601,95
"802",2001,0.886,21.4612082,1
"803",2001,0.676,21.88127589,2
"804",2001,0.444,22.67532077,3
"805",2001,0.425,21.3048099,4
"806",2001,0.678,19.73531912,5
"807",2001,0.647,20.37439138,6
"808",2001,0.786,15.82435023,8
"809",2001,0.673,16.38907925,9
"810",2001,0.857,19.0326047,10
"811",2001,0.798,19.16415069,11
"812",2001,0.796,23.11479833,12
"813",2001,0.486,19.19848124,13
"814",2001,0.77,19.82187244,14
"815",2001,0.883,17.79013971,15
"816",2001,0.428,18.07603235,16
"817",2001,0.63,22.84858514,18
"818",2001,0.691,21.3614806,19
"819",2001,0.803,24.05100996,20
"820",2001,0.73,21.90635352,21
"821",2001,0.327,19.60738681,24
"822",2001,0.767,21.64959633,25
"823",2001,0.596,17.0754566,26
"824",2001,0.468,19.76615311,27
"825",2001,0.35,21.76504539,28
"826",2001,0.725,18.83047951,29
"827",2001,0.81,16.79435377,30
"828",2001,0.814,19.67289578,31
"829",2001,0.369,21.11481515,32
"830",2001,0.707,24.22812208,33
"831",2001,0.68,14.71332371,34
"832",2001,0.534,17.29219074,35
"833",2001,0.624,17.95788272,38
"834",2001,0.411,20.55491307,39
"835",2001,0.884,23.40433136,41
"836",2001,0.493,20.63882138,42
"837",2001,0.814,23.06303031,43
"838",2001,0.557,20.45901166,44
"839",2001,0.347,22.98580119,45
"840",2001,0.619,17.65225776,47
"841",2001,0.444,24.43091717,48
"842",2001,0.57,20.08636031,49
"843",2001,0.872,19.09038019,50
"844",2001,0.865,20.68092251,51
"845",2001,0.465,18.89246353,52
"846",2001,0.569,17.99047559,53
"847",2001,0.628,21.38310113,54
"848",2001,0.451,17.7639135,56
"849",2001,0.785,21.98745656,57
"850",2001,0.626,17.73984182,58
"851",2001,0.325,22.97080505,59
"852",2001,0.463,22.54787834,61
"853",2001,0.687,20.49590954,62
"854",2001,0.712,17.15460026,63
"855",2001,0.651,20.16225558,64
"856",2001,0.541,21.32204518,65
"857",2001,0.454,17.04357466,66
"858",2001,0.886,18.32964923,67
"859",2001,0.88,20.62260034,68
"860",2001,0.583,20.83847132,69
"861",2001,0.268,22.01267632,70
"862",2001,0.914,20.70881965,73
"863",2001,0.454,17.85655812,74
"864",2001,0.456,23.76905731,75
"865",2001,0.652,18.04804027,76
"866",2001,0.633,16.21933332,77
"867",2001,0.798,22.18400129,78
"868",2001,0.728,21.31230851,79
"869",2001,0.35,23.28373215,80
"870",2001,0.746,20.3302477,81
"871",2001,0.405,19.77675122,82
"872",2001,0.309,21.73982003,83
"873",2001,0.825,20.74554244,84
"874",2001,0.843,18.83098875,85
"875",2001,0.611,21.26837673,86
"876",2001,0.409,19.63157327,87
"877",2001,0.397,24.28805285,89
"878",2001,0.66,26.46946903,90
"879",2001,0.492,20.07510791,91
"880",2001,0.666,20.10726764,93
"881",2001,0.412,19.47394693,95
"882",2002,0.878,21.46549006,1
"883",2002,0.594,22.79603092,3
"884",2002,0.453,21.3554663,4
"885",2002,0.384,19.91167051,5
"886",2002,0.684,20.34027062,6
"887",2002,0.426,21.86976185,7
"888",2002,0.781,17.07362431,9
"889",2002,0.907,18.89341773,10
"890",2002,0.651,19.22514235,11
"891",2002,0.8,22.99173162,12
"892",2002,0.795,19.23685245,13
"893",2002,0.492,19.93789474,14
"894",2002,0.699,17.62017254,15
"895",2002,0.651,17.9927049,16
"896",2002,0.438,18.79655644,17
"897",2002,0.579,21.29962812,19
"898",2002,0.699,24.19329674,20
"899",2002,0.807,21.93148639,21
"900",2002,0.877,19.30644419,24
"901",2002,0.307,21.71432354,25
"902",2002,0.769,17.31959524,26
"903",2002,0.475,20.04006899,27
"904",2002,0.471,21.78893075,28
"905",2002,0.358,18.90125332,29
"906",2002,0.698,16.72450999,30
"907",2002,0.819,19.48170308,31
"908",2002,0.89,21.20037325,32
"909",2002,0.375,24.31794268,33
"910",2002,0.668,14.63055924,34
"911",2002,0.627,17.42576558,35
"912",2002,0.546,22.27807378,36
"913",2002,0.852,17.96815824,38
"914",2002,0.626,20.799444,39
"915",2002,0.699,23.41448636,41
"916",2002,0.89,21.03797229,42
"917",2002,0.499,21.90003938,43
"918",2002,0.721,20.51409415,44
"919",2002,0.563,23.03489892,45
"920",2002,0.356,23.79642477,46
"921",2002,0.622,24.3953477,48
"922",2002,0.446,20.07291332,49
"923",2002,0.788,19.1809935,50
"924",2002,0.881,20.62616301,51
"925",2002,0.714,18.84858908,52
"926",2002,0.465,17.87151956,53
"927",2002,0.78,21.52880141,54
"928",2002,0.767,17.16202965,55
"929",2002,0.437,21.97015704,57
"930",2002,0.723,17.79537139,58
"931",2002,0.63,23.12119355,59
"932",2002,0.804,18.26292558,60
"933",2002,0.467,20.57915162,62
"934",2002,0.692,17.36604448,63
"935",2002,0.559,20.61446965,64
"936",2002,0.541,16.64995029,66
"937",2002,0.464,18.06247236,67
"938",2002,0.885,20.54845193,68
"939",2002,0.888,20.90485526,69
"940",2002,0.589,22.05197696,70
"941",2002,0.273,21.67963479,71
"942",2002,0.688,20.77788286,73
"943",2002,0.714,17.74965926,74
"944",2002,0.744,23.64113746,75
"945",2002,0.462,18.12444748,76
"946",2002,0.688,16.27509393,77
"947",2002,0.804,22.23357189,78
"948",2002,0.731,21.29202988,79
"949",2002,0.734,23.36956143,80
"950",2002,0.511,20.16405138,81
"951",2002,0.748,19.99884935,82
"952",2002,0.711,21.78199207,83
"953",2002,0.326,20.82121993,84
"954",2002,0.773,18.76252113,85
"955",2002,0.85,21.31824509,86
"956",2002,0.703,19.66028389,87
"957",2002,0.415,22.92607227,88
"958",2002,0.573,24.40359709,89
"959",2002,0.407,26.60100162,90
"960",2002,0.669,19.65691665,91
"961",2002,0.664,20.41859568,93
"962",2003,0.792,21.51462614,1
"963",2003,0.614,21.04162773,2
"964",2003,0.692,23.01848884,3
"965",2003,0.602,21.59119068,4
"966",2003,0.423,20.06153485,5
"967",2003,0.393,20.3939878,6
"968",2003,0.827,22.07799155,7
"969",2003,0.435,15.96170204,8
"970",2003,0.691,18.97129226,10
"971",2003,0.851,19.52266852,11
"972",2003,0.659,22.85065265,12
"973",2003,0.799,19.31010681,13
"974",2003,0.797,20.15948603,14
"975",2003,0.778,17.58627413,15
"976",2003,0.889,18.02801178,16
"977",2003,0.659,19.05460674,17
"978",2003,0.445,23.02166675,18
"979",2003,0.695,21.44984006,19
"980",2003,0.586,24.28221616,20
"981",2003,0.695,21.91061203,21
"982",2003,0.31,18.18125577,22
"983",2003,0.319,19.17683827,23
"984",2003,0.464,19.47995468,24
"985",2003,0.328,21.88615362,25
"986",2003,0.305,17.54753991,26
"987",2003,0.67,20.42080848,27
"988",2003,0.481,21.59200989,28
"989",2003,0.471,18.65654307,29
"990",2003,0.78,17.27898425,30
"991",2003,0.708,19.44555018,31
"992",2003,0.83,21.62953037,32
"993",2003,0.901,24.55010069,33
"994",2003,0.712,14.50758814,34
"995",2003,0.625,17.79039606,35
"996",2003,0.633,22.33979565,36
"997",2003,0.877,18.22460718,38
"998",2003,0.855,21.06085263,39
"999",2003,0.422,23.51651384,41
"1000",2003,0.708,21.48161384,42
"1001",2003,0.896,22.03620114,43
"1002",2003,0.833,20.68784587,44
"1003",2003,0.729,23.10535418,45
"1004",2003,0.567,24.0125708,46
"1005",2003,0.347,17.82003748,47
"1006",2003,0.618,20.23199391,49
"1007",2003,0.58,19.32059273,50
"1008",2003,0.589,20.64355475,51
"1009",2003,0.72,19.10699451,52
"1010",2003,0.726,18.09933184,53
"1011",2003,0.574,21.78160423,54
"1012",2003,0.494,17.34555552,55
"1013",2003,0.781,17.94986319,56
"1014",2003,0.444,21.90048672,57
"1015",2003,0.361,17.90603688,58
"1016",2003,0.73,23.90916835,59
"1017",2003,0.347,18.44959998,60
"1018",2003,0.81,22.84628619,61
"1019",2003,0.472,17.37959534,63
"1020",2003,0.722,20.19132193,64
"1021",2003,0.621,21.40094947,65
"1022",2003,0.442,16.77598513,66
"1023",2003,0.543,17.96673753,67
"1024",2003,0.47,20.60813992,68
"1025",2003,0.89,20.98661891,69
"1026",2003,0.891,22.14643724,70
"1027",2003,0.592,21.85782841,71
"1028",2003,0.276,20.4807042,72
"1029",2003,0.45,20.9466714,73
"1030",2003,0.923,17.6265251,74
"1031",2003,0.755,23.65432447,75
"1032",2003,0.746,18.3887411,76
"1033",2003,0.66,16.32014703,77
"1034",2003,0.642,22.27585389,78
"1035",2003,0.83,21.66879543,79
"1036",2003,0.739,23.48624903,80
"1037",2003,0.665,20.11021476,81
"1038",2003,0.519,19.80223946,82
"1039",2003,0.732,21.90815903,83
"1040",2003,0.714,21.08527405,84
"1041",2003,0.842,18.64585993,85
"1042",2003,0.778,21.36064689,86
"1043",2003,0.84,19.82527062,87
"1044",2003,0.712,23.05326197,88
"1045",2003,0.62,24.57219913,89
"1046",2003,0.588,26.75154436,90
"1047",2003,0.416,19.4121783,91
"1048",2003,0.693,20.55120762,92
"1049",2003,0.74,20.50922231,93
"1050",2003,0.684,19.08748395,95
"1051",2004,0.725,21.75367951,1
"1052",2004,0.752,21.10567327,2
"1053",2004,0.692,21.70881471,4
"1054",2004,0.451,20.09199406,5
"1055",2004,0.414,20.4627334,6
"1056",2004,0.677,22.17316004,7
"1057",2004,0.833,16.0653434,8
"1058",2004,0.446,17.54793976,9
"1059",2004,0.787,18.94470845,10
"1060",2004,0.911,19.56502741,11
"1061",2004,0.858,23.00361673,12
"1062",2004,0.667,19.11072887,13
"1063",2004,0.8,20.29363334,14
"1064",2004,0.506,17.61933296,15
"1065",2004,0.717,18.05278304,16
"1066",2004,0.893,19.21416149,17
"1067",2004,0.665,23.15129255,18
"1068",2004,0.641,21.71181057,19
"1069",2004,0.701,24.42092447,20
"1070",2004,0.592,22.12368423,21
"1071",2004,0.752,18.7401362,22
"1072",2004,0.32,19.34021257,23
"1073",2004,0.482,19.63995951,24
"1074",2004,0.888,21.99830246,25
"1075",2004,0.331,17.43599722,26
"1076",2004,0.628,20.38077553,27
"1077",2004,0.684,21.58604759,28
"1078",2004,0.483,18.66754082,29
"1079",2004,0.433,17.56960519,30
"1080",2004,0.786,19.55542806,31
"1081",2004,0.831,21.78553847,32
"1082",2004,0.834,24.69369023,33
"1083",2004,0.393,14.47375336,34
"1084",2004,0.693,17.84716099,35
"1085",2004,0.631,22.55863841,36
"1086",2004,0.709,17.91917467,38
"1087",2004,0.904,21.15023946,39
"1088",2004,0.626,23.73085586,41
"1089",2004,0.431,21.61072399,42
"1090",2004,0.715,22.38027815,43
"1091",2004,0.509,20.82026609,44
"1092",2004,0.843,23.13264629,45
"1093",2004,0.731,24.13312812,46
"1094",2004,0.571,17.81431901,47
"1095",2004,0.372,24.53745128,48
"1096",2004,0.45,19.37545284,50
"1097",2004,0.678,20.67676162,51
"1098",2004,0.871,19.27371726,52
"1099",2004,0.726,17.81319204,53
"1100",2004,0.49,21.76112192,54
"1101",2004,0.64,17.51746588,55
"1102",2004,0.48,18.16747231,58
"1103",2004,0.363,24.11958179,59
"1104",2004,0.649,18.68803506,60
"1105",2004,0.356,22.96153795,61
"1106",2004,0.819,20.97415154,62
"1107",2004,0.708,20.27696321,64
"1108",2004,0.684,21.52557644,65
"1109",2004,0.349,17.01098384,66
"1110",2004,0.452,18.25187132,67
"1111",2004,0.545,20.64210575,68
"1112",2004,0.476,20.94097171,69
"1113",2004,0.892,22.28741926,70
"1114",2004,0.894,22.03683669,71
"1115",2004,0.597,20.46496474,72
"1116",2004,0.285,21.14865376,73
"1117",2004,0.702,17.53433129,74
"1118",2004,0.473,23.76351248,75
"1119",2004,0.758,18.4935007,76
"1120",2004,0.473,16.58354346,77
"1121",2004,0.694,22.34134559,78
"1122",2004,0.809,21.85436633,79
"1123",2004,0.832,23.60414065,80
"1124",2004,0.396,20.24410923,81
"1125",2004,0.673,20.93899553,82
"1126",2004,0.426,21.9771196,83
"1127",2004,0.74,21.05152226,84
"1128",2004,0.345,18.66415904,85
"1129",2004,0.849,21.34756513,86
"1130",2004,0.844,23.11393267,88
"1131",2004,0.909,24.71169978,89
"1132",2004,0.636,26.86530324,90
"1133",2004,0.6,19.44780409,91
"1134",2004,0.439,20.63453248,92
"1135",2004,0.682,20.41604088,93
"1136",2004,0.75,18.40403704,94
"1137",2004,0.681,19.36107855,95
"1138",2005,0.436,21.79649883,1
"1139",2005,0.897,21.2536465,2
"1140",2005,0.626,23.3063421,3
"1141",2005,0.477,20.05636688,5
"1142",2005,0.46,20.4666659,6
"1143",2005,0.706,22.16504804,7
"1144",2005,0.685,16.18677831,8
"1145",2005,0.827,17.61561894,9
"1146",2005,0.764,18.94696024,10
"1147",2005,0.712,19.46390627,11
"1148",2005,0.906,23.3324985,12
"1149",2005,0.863,19.33130779,13
"1150",2005,0.674,20.36578196,14
"1151",2005,0.795,17.71863669,15
"1152",2005,0.787,18.07761381,16
"1153",2005,0.727,19.22306173,17
"1154",2005,0.897,23.28730193,18
"1155",2005,0.52,21.85479426,19
"1156",2005,0.643,24.55014223,20
"1157",2005,0.706,22.31539281,21
"1158",2005,0.822,18.92269805,22
"1159",2005,0.758,19.33646326,23
"1160",2005,0.596,19.75798187,24
"1161",2005,0.47,21.96697449,25
"1162",2005,0.894,17.61877307,26
"1163",2005,0.791,20.67617423,27
"1164",2005,0.64,21.7013813,28
"1165",2005,0.689,18.70510752,29
"1166",2005,0.738,17.90101069,30
"1167",2005,0.438,19.65051613,31
"1168",2005,0.734,21.82167512,32
"1169",2005,0.836,24.69183494,33
"1170",2005,0.91,14.9091388,34
"1171",2005,0.681,17.97746028,35
"1172",2005,0.698,22.67322899,36
"1173",2005,0.355,17.95210449,38
"1174",2005,0.705,21.19082137,39
"1175",2005,0.867,23.86189916,41
"1176",2005,0.632,21.48699766,42
"1177",2005,0.435,22.63970965,43
"1178",2005,0.908,20.85865158,44
"1179",2005,0.52,23.11378613,45
"1180",2005,0.853,24.1156795,46
"1181",2005,0.744,17.89862187,47
"1182",2005,0.574,24.51426436,48
"1183",2005,0.383,20.21853351,49
"1184",2005,0.629,19.57377959,50
"1185",2005,0.632,20.68506616,51
"1186",2005,0.706,19.31163198,52
"1187",2005,0.875,17.80483089,53
"1188",2005,0.747,21.8612071,54
"1189",2005,0.783,17.77630398,55
"1190",2005,0.642,18.01511018,56
"1191",2005,0.809,22.01016061,57
"1192",2005,0.88,17.94663618,58
"1193",2005,0.486,24.21838644,59
"1194",2005,0.73,18.88646313,60
"1195",2005,0.645,22.98158343,61
"1196",2005,0.367,21.05240479,62
"1197",2005,0.834,17.34549902,63
"1198",2005,0.486,20.32904944,64
"1199",2005,0.577,21.730863,65
"1200",2005,0.58,17.23207945,66
"1201",2005,0.36,18.16538761,67
"1202",2005,0.461,20.90811704,68
"1203",2005,0.545,21.04004721,69
"1204",2005,0.482,22.49760866,70
"1205",2005,0.897,22.11934281,71
"1206",2005,0.896,20.60391908,72
"1207",2005,0.601,21.40432786,73
"1208",2005,0.465,17.62209198,74
"1209",2005,0.736,23.95770152,75
"1210",2005,0.486,18.63904293,76
"1211",2005,0.754,16.50521162,77
"1212",2005,0.67,22.42141599,78
"1213",2005,0.813,21.9949806,79
"1214",2005,0.813,23.8215327,80
"1215",2005,0.753,20.28353815,81
"1216",2005,0.413,20.87598344,82
"1217",2005,0.77,21.97162965,83
"1218",2005,0.434,21.09505327,84
"1219",2005,0.732,18.75352922,85
"1220",2005,0.354,21.40862922,86
"1221",2005,0.86,19.96497105,87
"1222",2005,0.904,24.73335094,89
"1223",2005,0.914,26.94385601,90
"1224",2005,0.652,19.665768,91
"1225",2005,0.537,20.74934948,92
"1226",2005,0.438,20.51946827,93
"1227",2005,0.682,18.75364221,94
"1228",2005,0.748,18.69375666,95
"1229",2006,0.897,21.33712797,2
"1230",2006,0.758,23.37930526,3
"1231",2006,0.633,21.69411496,4
"1232",2006,0.624,20.16849203,5
"1233",2006,0.483,20.53655401,6
"1234",2006,0.429,22.1837153,7
"1235",2006,0.713,16.3237298,8
"1236",2006,0.69,17.66109737,9
"1237",2006,0.473,19.00582776,10
"1238",2006,0.812,19.42474157,11
"1239",2006,0.726,23.52084391,12
"1240",2006,0.909,19.4971717,13
"1241",2006,0.87,20.43690616,14
"1242",2006,0.804,17.61587553,15
"1243",2006,0.521,18.14468101,16
"1244",2006,0.791,19.36430584,17
"1245",2006,0.744,23.41856123,18
"1246",2006,0.467,22.07272972,19
"1247",2006,0.526,24.73671641,20
"1248",2006,0.649,22.39599103,21
"1249",2006,0.702,19.1390184,22
"1250",2006,0.825,19.40410755,23
"1251",2006,0.359,19.77575187,24
"1252",2006,0.506,22.08340375,25
"1253",2006,0.471,17.71780265,26
"1254",2006,0.33,20.67197254,27
"1255",2006,0.791,21.80592493,28
"1256",2006,0.653,18.77204159,29
"1257",2006,0.389,17.88488896,30
"1258",2006,0.745,19.66104435,31
"1259",2006,0.798,21.86382508,32
"1260",2006,0.756,24.72176148,33
"1261",2006,0.852,14.84023202,34
"1262",2006,0.721,18.14271938,35
"1263",2006,0.688,22.75235919,36
"1264",2006,0.469,18.14091285,38
"1265",2006,0.371,21.06690644,39
"1266",2006,0.912,23.89931466,41
"1267",2006,0.871,21.68333424,42
"1268",2006,0.632,22.89248807,43
"1269",2006,0.731,20.89753768,44
"1270",2006,0.918,23.17072767,45
"1271",2006,0.529,24.11215519,46
"1272",2006,0.859,18.10110232,47
"1273",2006,0.745,24.45022576,48
"1274",2006,0.583,20.36880484,49
"1275",2006,0.411,19.74458681,50
"1276",2006,0.546,20.7321812,51
"1277",2006,0.87,19.32543799,52
"1278",2006,0.711,17.80290107,53
"1279",2006,0.741,21.90689227,54
"1280",2006,0.586,17.60952508,55
"1281",2006,0.788,18.22108501,56
"1282",2006,0.514,22.12997574,57
"1283",2006,0.826,17.86623644,58
"1284",2006,0.377,18.87333276,60
"1285",2006,0.737,23.04739378,61
"1286",2006,0.659,21.10440466,62
"1287",2006,0.376,17.43410555,63
"1288",2006,0.745,21.82939209,65
"1289",2006,0.773,17.25938314,66
"1290",2006,0.586,18.48419442,67
"1291",2006,0.366,20.97872953,68
"1292",2006,0.471,21.19780371,69
"1293",2006,0.551,22.61327265,70
"1294",2006,0.493,22.12611827,71
"1295",2006,0.903,20.78693688,72
"1296",2006,0.898,21.53485958,73
"1297",2006,0.3,17.81476846,74
"1298",2006,0.934,24.11038145,75
"1299",2006,0.74,18.8164668,76
"1300",2006,0.774,16.48040177,77
"1301",2006,0.485,22.48637331,78
"1302",2006,0.656,21.97778146,79
"1303",2006,0.819,23.94920616,80
"1304",2006,0.774,20.48942912,81
"1305",2006,0.76,21.22273069,82
"1306",2006,0.543,21.9259298,83
"1307",2006,0.777,21.08458098,84
"1308",2006,0.754,18.80878214,85
"1309",2006,0.722,21.61604923,86
"1310",2006,0.626,20.02452839,87
"1311",2006,0.868,23.3157779,88
"1312",2006,0.691,24.77475467,89
"1313",2006,0.908,26.99236212,90
"1314",2006,0.92,19.7888078,91
"1315",2006,0.697,20.97521363,92
"1316",2006,0.563,20.52740974,93
"1317",2006,0.444,19.14266915,94
"1318",2006,0.683,18.90125332,95
"1319",2007,0.704,22.09592139,1
"1320",2007,0.814,21.55462952,2
"1321",2007,0.903,23.56738659,3
"1322",2007,0.763,21.97597679,4
"1323",2007,0.731,20.28096016,5
"1324",2007,0.632,20.67561246,6
"1325",2007,0.414,22.36497343,7
"1326",2007,0.447,16.43720916,8
"1327",2007,0.837,19.21494253,10
"1328",2007,0.776,19.54056975,11
"1329",2007,0.817,23.74299575,12
"1330",2007,0.741,19.59358741,13
"1331",2007,0.912,20.75491394,14
"1332",2007,0.706,17.65084054,15
"1333",2007,0.799,18.18515366,16
"1334",2007,0.528,19.50822844,17
"1335",2007,0.796,23.58072061,18
"1336",2007,0.674,22.11516399,19
"1337",2007,0.475,24.94294356,20
"1338",2007,0.542,22.63661778,21
"1339",2007,0.628,19.1395796,22
"1340",2007,0.706,19.59507805,23
"1341",2007,0.352,19.81983301,24
"1342",2007,0.617,22.15253649,25
"1343",2007,0.52,17.35701211,26
"1344",2007,0.347,20.99329297,27
"1345",2007,0.34,21.91927953,28
"1346",2007,0.804,18.9250858,29
"1347",2007,0.486,17.94066745,30
"1348",2007,0.4,19.70200426,31
"1349",2007,0.449,21.91614465,32
"1350",2007,0.808,24.827478,33
"1351",2007,0.849,15.32998398,34
"1352",2007,0.423,18.65240965,35
"1353",2007,0.725,22.86721741,36
"1354",2007,0.846,18.37907032,38
"1355",2007,0.478,21.29789077,39
"1356",2007,0.711,24.06452825,41
"1357",2007,0.915,21.93185547,42
"1358",2007,0.874,22.95659751,43
"1359",2007,0.446,21.03969962,44
"1360",2007,0.743,23.2188603,45
"1361",2007,0.921,24.18845258,46
"1362",2007,0.541,18.2405002,47
"1363",2007,0.857,24.4253094,48
"1364",2007,0.75,20.75519082,49
"1365",2007,0.4,20.01943155,50
"1366",2007,0.905,20.86497267,51
"1367",2007,0.889,19.47168196,52
"1368",2007,0.874,18.22146053,53
"1369",2007,0.882,22.10216727,54
"1370",2007,0.523,17.71269151,55
"1371",2007,0.654,22.287672,57
"1372",2007,0.893,18.04417277,58
"1373",2007,0.498,18.94880821,60
"1374",2007,0.388,23.1639051,61
"1375",2007,0.75,21.26209329,62
"1376",2007,0.664,17.49110323,63
"1377",2007,0.837,20.69416795,64
"1378",2007,0.731,21.90025895,65
"1379",2007,0.671,17.48640676,66
"1380",2007,0.784,18.70128998,67
"1381",2007,0.594,21.01043931,68
"1382",2007,0.378,21.42357284,69
"1383",2007,0.482,22.87376403,70
"1384",2007,0.559,22.19715526,71
"1385",2007,0.498,21.1693771,72
"1386",2007,0.91,21.68173059,73
"1387",2007,0.611,17.83334191,74
"1388",2007,0.721,24.29193938,75
"1389",2007,0.936,19.07720531,76
"1390",2007,0.496,16.53527214,77
"1391",2007,0.767,22.59791457,78
"1392",2007,0.704,21.98334037,79
"1393",2007,0.662,24.04564111,80
"1394",2007,0.838,20.77663295,81
"1395",2007,0.788,21.60995167,82
"1396",2007,0.686,21.98307437,83
"1397",2007,0.548,21.19266536,84
"1398",2007,0.447,18.92879596,85
"1399",2007,0.758,21.98247497,86
"1400",2007,0.88,20.01124274,87
"1401",2007,0.632,23.45237029,88
"1402",2007,0.45,24.91270979,89
"1403",2007,0.697,27.04583108,90
"1404",2007,0.91,19.84630478,91
"1405",2007,0.456,21.30224574,92
"1406",2007,0.714,20.77253147,93
"1407",2007,0.585,19.26344835,94
"1408",2008,0.7,22.36659044,1
"1409",2008,0.751,21.74894185,2
"1410",2008,0.899,23.64820499,3
"1411",2008,0.906,22.04414973,4
"1412",2008,0.583,20.39468789,5
"1413",2008,0.748,20.75284407,6
"1414",2008,0.488,22.56315201,7
"1415",2008,0.421,16.74498216,8
"1416",2008,0.447,17.98565192,9
"1417",2008,0.702,19.60606599,10
"1418",2008,0.501,19.62185039,11
"1419",2008,0.774,23.92001478,12
"1420",2008,0.821,19.70712448,13
"1421",2008,0.745,20.76061165,14
"1422",2008,0.893,17.59642939,15
"1423",2008,0.804,18.22989212,16
"1424",2008,0.8,19.6636419,17
"1425",2008,0.531,23.68554775,18
"1426",2008,0.906,22.25838477,19
"1427",2008,0.679,25.18181475,20
"1428",2008,0.482,22.9261555,21
"1429",2008,0.726,18.89067454,22
"1430",2008,0.641,19.72606483,23
"1431",2008,0.78,19.93317386,24
"1432",2008,0.384,22.28938492,25
"1433",2008,0.625,17.40663482,26
"1434",2008,0.898,21.22404112,27
"1435",2008,0.352,22.05295819,28
"1436",2008,0.346,18.96880215,29
"1437",2008,0.508,18.01508308,30
"1438",2008,0.501,19.77699928,31
"1439",2008,0.761,22.09903458,32
"1440",2008,0.455,24.91306372,33
"1441",2008,0.783,16.65829754,34
"1442",2008,0.917,18.54879389,35
"1443",2008,0.432,23.08167709,36
"1444",2008,0.426,18.70155268,38
"1445",2008,0.848,21.3480686,39
"1446",2008,0.403,24.21984542,41
"1447",2008,0.712,21.89642954,42
"1448",2008,0.917,23.12858351,43
"1449",2008,0.639,21.18251865,44
"1450",2008,0.453,23.37594073,45
"1451",2008,0.742,24.32984977,46
"1452",2008,0.924,18.68840883,47
"1453",2008,0.553,24.55973453,48
"1454",2008,0.865,21.02956129,49
"1455",2008,0.597,20.17855925,50
"1456",2008,0.822,20.87983009,51
"1457",2008,0.911,19.28238927,52
"1458",2008,0.889,18.45287238,53
"1459",2008,0.737,22.2075476,54
"1460",2008,0.758,17.84144278,55
"1461",2008,0.532,18.6303206,56
"1462",2008,0.79,22.32056354,57
"1463",2008,0.8,18.2428625,58
"1464",2008,0.89,19.04699181,60
"1465",2008,0.506,23.23893194,61
"1466",2008,0.405,21.23083185,62
"1467",2008,0.761,17.56876591,63
"1468",2008,0.394,21.2029309,64
"1469",2008,0.494,21.96525201,65
"1470",2008,0.71,17.48754956,66
"1471",2008,0.682,18.94039588,67
"1472",2008,0.794,21.13117056,68
"1473",2008,0.602,21.54344423,69
"1474",2008,0.387,22.9585803,70
"1475",2008,0.493,22.2943993,71
"1476",2008,0.567,21.56375486,72
"1477",2008,0.509,21.8220131,73
"1478",2008,0.902,18.03001104,74
"1479",2008,0.484,24.36670152,75
"1480",2008,0.737,19.19480999,76
"1481",2008,0.77,16.22468833,77
"1482",2008,0.781,22.73206012,78
"1483",2008,0.684,21.91291406,79
"1484",2008,0.715,23.98414352,80
"1485",2008,0.817,21.13627773,81
"1486",2008,0.843,21.89574797,82
"1487",2008,0.461,22.1338769,83
"1488",2008,0.687,21.27278329,84
"1489",2008,0.792,19.08337027,85
"1490",2008,0.457,22.21975766,86
"1491",2008,0.823,20.17666015,87
"1492",2008,0.886,23.56394029,88
"1493",2008,0.746,24.90713799,89
"1494",2008,0.461,27.15459692,90
"1495",2008,0.701,20.1571106,91
"1496",2008,0.639,21.48296152,92
"1497",2008,0.465,20.90259272,93
"1498",2008,0.718,19.44332998,94
"1499",2009,0.778,22.38730332,1
"1500",2009,0.479,21.81581052,2
"1501",2009,0.821,23.66560464,3
"1502",2009,0.903,21.92766503,4
"1503",2009,0.653,20.53475495,5
"1504",2009,0.589,20.9534177,6
"1505",2009,0.495,22.44971672,7
"1506",2009,0.503,16.66433885,8
"1507",2009,0.733,19.66130687,10
"1508",2009,0.839,19.61504941,11
"1509",2009,0.515,23.96776301,12
"1510",2009,0.767,19.67275697,13
"1511",2009,0.821,20.68582786,14
"1512",2009,0.727,18.73249238,16
"1513",2009,0.803,19.65401375,17
"1514",2009,0.798,23.66434265,18
"1515",2009,0.787,22.08481187,19
"1516",2009,0.907,25.38670493,20
"1517",2009,0.684,22.92417281,21
"1518",2009,0.663,18.62262526,22
"1519",2009,0.727,19.85590584,23
"1520",2009,0.827,19.97111738,24
"1521",2009,0.373,22.19053071,25
